"Location","Label","Namespace","Preview"
"1411df7b8","vftable","PXBulletBase","vftable"
"1411df848","vftable","PXPhantom","vftable"
"1411df898","vftable","HavokMemoryAllocator","vftable"
"1411df900","vftable","PXClothForceManager","vftable"
"1411df978","vftable","PXClothInstantiationUtil","vftable"
"1411df9f8","vftable","PXCharacterRigidBodyContactListener","vftable"
"1411dfa38","vftable","hkaRagdollRaycastInterface","vftable"
"1411dfa50","vftable","HavokPenetrationRagdollRaycast","vftable"
"1411dfa78","vftable","HavokPenetrationRagdollRaycast","vftable"
"1411dfa90","vftable","hkpRayHitCollector","vftable"
"1411dfaa8","vftable","hkpClosestRayHitCollector","vftable"
"1411dfac0","vftable","PXBreakobjData","vftable"
"1411dfad8","vftable","PXClothGlobalDirectionWindAction","vftable"
"1411dfb18","vftable","PXClothMesh","vftable"
"1411dfb28","vftable","PXClothBuffer","vftable"
"1411dfb88","vftable","PXClothStaticBuffer","vftable"
"1411dfc30","vftable","SGWorld","vftable"
"1411dfc40","vftable","SGQuadTree","vftable"
"1411dfca8","vftable","SGLayerDynamicTree","vftable"
"1411dfd98","vftable","SGLayerFlat","vftable"
"1411dfde8","vftable","SGVisbTestSystem","vftable"
"1411dfea0","vftable","SGVisbTester","vftable"
"1411dfeb0","vftable","SGVisbTestNode","vftable"
"1411dfed0","vftable","SGRenderItem","vftable"
"1411dfee8","vftable","SGWorldRenderer","vftable"
"1411e00d0","vftable","SGObject","vftable"
"1411e0180","vftable","SGQuadTreeNode","vftable"
"1411e0198","vftable","SGLayer","vftable"
"1411e0290","vftable","SGRenderObj","vftable"
"1411e02a8","vftable","SGViewportExplorer","vftable"
"1411e02e8","vftable","SGVisbTestQueryHandle","vftable"
"1411e02f8","vftable","SGWorldExplorer","vftable"
"1411e04f8","vftable","FFX::FXDrawContext","vftable"
"1411e0508","vftable","SfxSystem","vftable"
"1411e0600","vftable","SfxFxActionHandlerPreprocessor","vftable"
"1411e0638","vftable","FX4CG::FXCGDrawContext","vftable"
"1411e0648","vftable","SfxFlverModelRenderer","vftable"
"1411e0698","vftable","SfxWindControl","vftable"
"1411e06c0","vftable","SfxFxActionHandler<class_SfxFxAdapterBase<class_FX4CG::FXCGAdapterBase<class_FFX::FXAdapter>_>_>","vftable"
"1411e06d8","vftable","SfxFxAdapterBase<class_FX4CG::FXCGAdapterBase<class_FFX::FXAdapter>_>","vftable"
"1411e07e8","vftable","SfxFxShaderManager","vftable"
"1411e4ed0","vftable","SfxFxResourceManager","vftable"
"1411e4ee8","vftable","FX4CG::FXCGDrawPass","vftable"
"1411e4f78","vftable","SfxFxDrawPass","vftable"
"1411e5008","vftable","IDrawContext::RegisterIndexModifier","vftable"
"1411e5028","vftable","SimpleRegisterIndexModifier","vftable"
"1411e5050","vftable","SfxResourceManager","vftable"
"1411e5068","vftable","SfxFxUpdateDrawPass","vftable"
"1411e50f8","vftable","SfxCommandBuffer","vftable"
"1411e5158","vftable","SfxCommandRunner","vftable"
"1411e5198","vftable","SfxFxMtUpdatePass","vftable"
"1411e5228","vftable","TMtTaskItem1<class_SfxFxMtUpdatePass,struct_SfxFxMtUpdatePass::_SFX_ENTITY_TASK>","vftable"
"1411e5358","vftable","SfxBinderResourceObject","vftable"
"1411e5448","vftable","DLRF::DLRuntimeClassImpl<class_SfxBinderResourceObject,0>","vftable"
"1411e5620","vftable","_SfxCtrl","vftable"
"1411e5630","vftable","FFX::FXParticleAppearance","vftable"
"1411e5660","vftable","SfxFXParticleAppearance_Tracer","vftable"
"1411e5718","vftable","FFX::FXClusterAppearance","vftable"
"1411e5750","vftable","SfxFxClusterAppearance_Billboard","vftable"
"1411e5810","vftable","SfxFxClusterAppearance_MultiTextureBillboard","vftable"
"1411e58c0","vftable","SfxFxClusterAppearance_PointSprite","vftable"
"1411e5968","vftable","SfxFxManagerBase<class_FX4CG::FXCGManager,class_SfxFxAdapterBase<class_FX4CG::FXCGAdapterBase<class_FFX::FXAdapter>_>_>","vftable"
"1411e5a18","vftable","SfxFxGraphicsResourceManager","vftable"
"1411e5af0","vftable","SfxFxObjectRoot","vftable"
"1411e5b08","vftable","SfxFxDrawEntityHostPointLight","vftable"
"1411e5b68","vftable","SfxFxDrawEntityHostSpotLight","vftable"
"1411e5bc8","vftable","SfxFxDrawEntityHostFrpgPointLight","vftable"
"1411e5c38","vftable","SfxFxParticleAppearanceModel","vftable"
"1411e5c78","vftable","SfxFxClusterAppearanceModel","vftable"
"1411e5eb8","vftable","SfxFxResHashTable","vftable"
"1411e5ec8","vftable","SfxModelResourceObject","vftable"
"1411e5f98","vftable","DLRF::DLRuntimeClassImpl<class_SfxModelResourceObject,0>","vftable"
"1411e6008","vftable","SfxEffectResourceObject","vftable"
"1411e60d8","vftable","DLRF::DLRuntimeClassImpl<class_SfxEffectResourceObject,0>","vftable"
"1411e6148","vftable","SfxTextureResourceObject","vftable"
"1411e6228","vftable","DLRF::DLRuntimeClassImpl<class_SfxTextureResourceObject,0>","vftable"
"1411e6298","vftable","SfxShaderResourceObject","vftable"
"1411e6368","vftable","DLRF::DLRuntimeClassImpl<class_SfxShaderResourceObject,0>","vftable"
"1411e63d8","vftable","FX4CG::FXCGShaderContextEntity","vftable"
"1411e6488","vftable","SfxFxDefaultShaderContext","vftable"
"1411e6598","vftable","DLRF::DLRuntimeClassImpl<class_SfxFxDefaultShaderContext,0>","vftable"
"1411e6600","vftable","SfxEffectData","vftable"
"1411e6618","vftable","SfxMdlTextureFactory","vftable"
"1411e66e8","vftable","SfxResourceObject","vftable"
"1411e67a8","vftable","DLRF::DLRuntimeClassImpl<class_SfxResourceObject,0>","vftable"
"1411e6810","vftable","std::bad_alloc","vftable"
"1411e6838","vftable","std::logic_error","vftable"
"1411e6850","vftable","std::length_error","vftable"
"1411e6868","vftable","std::out_of_range","vftable"
"1411e6880","vftable","std::bad_function_call","vftable"
"1411e7cc0","vftable","std::ios_base","vftable"
"1411e7cd0","vftable","std::basic_ios<char,struct_std::char_traits<char>_>","vftable"
"1411e7cf0","vftable","std::basic_istream<char,struct_std::char_traits<char>_>","vftable"
"1411e7d18","vftable","std::basic_streambuf<char,struct_std::char_traits<char>_>","vftable"
"1411e7d98","vftable","std::basic_filebuf<char,struct_std::char_traits<char>_>","vftable"
"1411e7e18","vftable","std::codecvt<char,char,int>","vftable"
"1411e7e98","vftable","std::basic_ostream<char,struct_std::char_traits<char>_>","vftable"
"1411e7fd8","vftable","std::codecvt<wchar_t,char,int>","vftable"
"1411e8030","vftable","std::basic_ios<wchar_t,struct_std::char_traits<wchar_t>_>","vftable"
"1411e8050","vftable","std::basic_istream<wchar_t,struct_std::char_traits<wchar_t>_>","vftable"
"1411e8078","vftable","std::basic_streambuf<wchar_t,struct_std::char_traits<wchar_t>_>","vftable"
"1411e80f8","vftable","std::basic_filebuf<wchar_t,struct_std::char_traits<wchar_t>_>","vftable"
"1411e81a0","vftable","std::basic_ostream<wchar_t,struct_std::char_traits<wchar_t>_>","vftable"
"1411e8218","vftable","std::locale::_Locimp","vftable"
"1411e85f0","vftable","type_info","vftable"
"1411ea3f0","vftable","std::exception","vftable"
"1411ea420","vftable","std::bad_cast","vftable"
"1411ea438","vftable","std::bad_typeid","vftable"
"1411ea450","vftable","std::__non_rtti_object","vftable"
"1411ee1d0","vftable","std::bad_exception","vftable"
"1411f6d38","vftable","GuiFramework::GUIHeapList","vftable"
"1411f6f58","vftable","GuiFramework::GUIHeapListItem","vftable"
"1411f70b8","vftable","DLRF::DLRuntimeClassImpl<class_GuiFramework::GUIHeapList,0>","vftable"
"1411f7158","vftable","DLRF::DLRuntimeClassImpl<class_GuiFramework::GUIHeapListItem,0>","vftable"
"1411f71c8","vftable","GuiFramework::GUIRenderImplBase","vftable"
"1411f72c8","vftable","GuiFramework::GUIRenderImpl","vftable"
"1412001d8","vftable","Frpg2RequestMessage::RequestHandshakeResponse","vftable"
"141200248","vftable","Frpg2RequestMessage::LoginForXboxOne","vftable"
"1412002b8","vftable","Frpg2RequestMessage::SocketOptionSetting","vftable"
"141200328","vftable","Frpg2RequestMessage::GetConnectGameServerPortIdResponse","vftable"
"141200398","vftable","Frpg2RequestMessage::UserLogout","vftable"
"141200408","vftable","Frpg2RequestMessage::DateTime","vftable"
"141200478","vftable","Frpg2RequestMessage::ManagementTextMessage","vftable"
"1412004e8","vftable","Frpg2RequestMessage::NRLogUploadRequest","vftable"
"141200558","vftable","Frpg2RequestMessage::RequestSendMessageToPlayersResponse","vftable"
"1412005c8","vftable","Frpg2RequestMessage::RequestSendMessageToSelectLanguagePlayers","vftable"
"141200638","vftable","Frpg2RequestMessage::RequestSendMessageToSelectLanguagePlayersResponse","vftable"
"1412006a8","vftable","Frpg2RequestMessage::RequestSendMessageToAllPlayers","vftable"
"141200718","vftable","Frpg2RequestMessage::RequestSendMessageToAllPlayersResponse","vftable"
"141200788","vftable","Frpg2RequestMessage::RequestSendPlayerList","vftable"
"1412007f8","vftable","Frpg2RequestMessage::NotifyClientServerInfoToPushServer","vftable"
"141200868","vftable","Frpg2RequestMessage::PushLoginUserInfo","vftable"
"1412008d8","vftable","Frpg2RequestMessage::NotifyLoginToPushServer","vftable"
"141200948","vftable","Frpg2RequestMessage::NotifyLogoutToPushServer","vftable"
"1412009b8","vftable","Frpg2RequestMessage::RequestCheckLogin","vftable"
"141200a28","vftable","Frpg2RequestMessage::UserLoginInfo","vftable"
"141200a98","vftable","Frpg2RequestMessage::RequestCheckLoginResponse","vftable"
"141200b08","vftable","Frpg2RequestMessage::RequestGetPlayerConnectGameServer","vftable"
"141200b78","vftable","Frpg2RequestMessage::PlayerConnectServerInfo","vftable"
"141200be8","vftable","Frpg2RequestMessage::RequestGetPlayerConnectGameServerResponse","vftable"
"141200c58","vftable","Frpg2RequestMessage::RequestGetConnectionCount","vftable"
"141200cc8","vftable","Frpg2RequestMessage::RequestGetConnectionCountResponse","vftable"
"141200d38","vftable","Frpg2RequestMessage::RequestDisconnectUser","vftable"
"141200da8","vftable","Frpg2RequestMessage::RequestDisconnectAllUser","vftable"
"141200e18","vftable","Frpg2RequestMessage::RequestSendMessageToPushClient","vftable"
"141200e88","vftable","Frpg2RequestMessage::PushRequestHeader","vftable"
"141200ef8","vftable","Frpg2RequestMessage::RequestGetAreaBloodstainList","vftable"
"141200f68","vftable","Frpg2RequestMessage::BloodstainInfo","vftable"
"141200fd8","vftable","Frpg2RequestMessage::RequestUpdateSignResponse","vftable"
"141201048","vftable","Frpg2RequestMessage::RequestRemoveSignResponse","vftable"
"1412010b8","vftable","Frpg2RequestMessage::SignData","vftable"
"141201128","vftable","Frpg2RequestMessage::RequestSummonSignResponse","vftable"
"141201198","vftable","Frpg2RequestMessage::RequestRejectSignResponse","vftable"
"141201208","vftable","Frpg2RequestMessage::PlayerCharacterData","vftable"
"141201278","vftable","Frpg2RequestMessage::RequestUpdatePlayerCharacterResponse","vftable"
"1412012e8","vftable","Frpg2RequestMessage::BloodMessageData","vftable"
"141201358","vftable","Frpg2RequestMessage::RequestRemoveBloodMessageResponse","vftable"
"1412013c8","vftable","Frpg2RequestMessage::RequestReentryBloodMessageResponse","vftable"
"141201438","vftable","Frpg2RequestMessage::RequestGetAreaBloodMessageList","vftable"
"1412014a8","vftable","Frpg2RequestMessage::RequestEvaluateBloodMessageResponse","vftable"
"141201518","vftable","Frpg2RequestMessage::PushRequestEvaluateBloodMessage","vftable"
"141201588","vftable","Frpg2RequestMessage::RequestCreateGhostDataResponse","vftable"
"1412015f8","vftable","Frpg2RequestMessage::GhostData","vftable"
"141201668","vftable","Frpg2RequestMessage::RequestGetRegulationFile","vftable"
"1412016d8","vftable","Frpg2RequestMessage::RequestGetRegulationFileResponse","vftable"
"141201748","vftable","Frpg2RequestMessage::RegulationFileMessage","vftable"
"1412017b8","vftable","Frpg2RequestMessage::RegulationFileDiffData","vftable"
"141201828","vftable","Frpg2RequestMessage::RegulationFileUpdateMessage","vftable"
"141201898","vftable","Frpg2RequestMessage::RegulationFileUpdatePushMessage","vftable"
"141201908","vftable","Frpg2RequestMessage::AnnounceMessageData","vftable"
"141201978","vftable","Frpg2RequestMessage::AnnounceMessageDataList","vftable"
"1412019e8","vftable","Frpg2RequestMessage::RequestUpdateMirrorKnightSignResponse","vftable"
"141201a58","vftable","Frpg2RequestMessage::RequestRemoveMirrorKnightSignResponse","vftable"
"141201ac8","vftable","Frpg2RequestMessage::RequestSummonMirrorKnightSignResponse","vftable"
"141201b38","vftable","Frpg2RequestMessage::RequestRejectMirrorKnightSignResponse","vftable"
"141201ba8","vftable","Frpg2RequestMessage::RequestUpdatePlayerStatusResponse","vftable"
"141201c18","vftable","Frpg2RequestMessage::BreakInTargetData","vftable"
"141201c88","vftable","Frpg2RequestMessage::PushRequestRemoveBreakInTarget","vftable"
"141201cf8","vftable","Frpg2RequestMessage::RequestBreakInTargetResponse","vftable"
"141201d68","vftable","Frpg2RequestMessage::RequestRejectBreakInTargetResponse","vftable"
"141201dd8","vftable","Frpg2RequestMessage::VisitorData","vftable"
"141201e48","vftable","Frpg2RequestMessage::RequestVisitResponse","vftable"
"141201eb8","vftable","Frpg2RequestMessage::RequestRejectVisitResponse","vftable"
"141201f28","vftable","Frpg2RequestMessage::RequestNotifyMirrorKnightResponse","vftable"
"141201f98","vftable","Frpg2RequestMessage::RequestRegisterQuickMatchResponse","vftable"
"141202008","vftable","Frpg2RequestMessage::RequestUnregisterQuickMatchResponse","vftable"
"141202078","vftable","Frpg2RequestMessage::RequestUpdateQuickMatchResponse","vftable"
"1412020e8","vftable","Frpg2RequestMessage::QuickMatchData","vftable"
"141202158","vftable","Frpg2RequestMessage::RequestJoinQuickMatchResponse","vftable"
"1412021c8","vftable","Frpg2RequestMessage::RequestRejectQuickMatchResponse","vftable"
"141202238","vftable","Frpg2RequestMessage::RequestNotifyJoinGuestPlayerResponse","vftable"
"1412022a8","vftable","Frpg2RequestMessage::RequestNotifyLeaveGuestPlayerResponse","vftable"
"141202318","vftable","Frpg2RequestMessage::RequestNotifyJoinSessionResponse","vftable"
"141202388","vftable","Frpg2RequestMessage::RequestNotifyLeaveSessionResponse","vftable"
"1412023f8","vftable","Frpg2RequestMessage::RequestNotifyDisconnectSessionResponse","vftable"
"141202468","vftable","Frpg2RequestMessage::RequestGetServerSidePlayerStatus","vftable"
"1412024d8","vftable","Frpg2RequestMessage::PlayerStatusUploadConfig","vftable"
"141202548","vftable","Frpg2RequestMessage::PlayerInfoUploadConfigPushMessage","vftable"
"1412025b8","vftable","Frpg2RequestMessage::RequestNotifyKillPlayerResponse","vftable"
"141202628","vftable","Frpg2RequestMessage::RequestNotifyKillEnemyResponse","vftable"
"141202698","vftable","Frpg2RequestMessage::LoginClientInfo","vftable"
"141202708","vftable","Frpg2RequestMessage::RequestNotifyRingBellResponse","vftable"
"141202778","vftable","Frpg2RequestMessage::PushRequestNotifyRingBell","vftable"
"1412027e8","vftable","Frpg2RequestMessage::RequestNotifyDeathResponse","vftable"
"141202858","vftable","Frpg2RequestMessage::RequestNotifyOfflineDeathCountResponse","vftable"
"1412028c8","vftable","Frpg2RequestMessage::RequestNotifyBuyItemResponse","vftable"
"141202938","vftable","Frpg2RequestMessage::PowerStoneRankingData","vftable"
"1412029a8","vftable","Frpg2RequestMessage::RankingRotationID","vftable"
"141202a18","vftable","Frpg2RequestMessage::RankingRecordCount","vftable"
"141202a88","vftable","Frpg2RequestMessage::PowerStoneRankingDataPack","vftable"
"141202af8","vftable","Frpg2RequestMessage::RequestRegisterPowerStoneDataResponse","vftable"
"141202b68","vftable","Frpg2RequestMessage::RequestGetRightMatchingArea","vftable"
"141202bd8","vftable","Frpg2RequestMessage::RequestGetRightMatchingAreaResponse_Area_info","vftable"
"1412061d8","vftable","Frpg2PlayerData::DateTime","vftable"
"141206248","vftable","Frpg2PlayerData::PlayerStatus_Phantom_leave_at","vftable"
"1412062b8","vftable","Frpg2PlayerData::ServerSideStatus","vftable"
"1412065a8","vftable","FSProtobufExtension::ToStringGlobalSettings","vftable"
"141206918","vftable","Nauru::Communication::TCPConnection","vftable"
"141206c08","vftable","Nauru::Communication::UDPMessageConnection","vftable"
"141206c88","vftable","Nauru::Communication::UDPMessageConnection","vftable"
"141206ca0","vftable","Nauru::Communication::UDPMessageConnection","vftable"
"141207068","vftable","Nauru::System::TaskSystem","vftable"
"1412070b0","vftable","DLUTD::DLMemFunHandler<class_DLUT::DLFunctor<void,struct_DLUT::TypeList::DLTypeList<enum_Nauru::System::Scheduler::CallbackType,struct_DLUT::TypeList::DLTypeList<void*___ptr64,class_DLUT::DLNullType>_>,class_Nauru::NauruInternalMemoryObjectModel>,class_Nauru::System::TaskSystem*___ptr64,void_(__cdecl_Nauru::System::TaskSystem::*)(enum_Nauru::System::Scheduler::CallbackType,void*___ptr64)___ptr64>","vftable"
"141207288","vftable","Nauru::Communication::TCPConnectionFactory","vftable"
"1412072b8","vftable","Nauru::Request::TCPRequestConnectionFactory","vftable"
"1412072e8","vftable","Nauru::Request::TCPRequestSystem","vftable"
"141207430","vftable","DLUTD::DLFunctorHandler<class_DLUT::DLFunctor<void,struct_DLUT::TypeList::DLTypeList<class_Nauru::Communication::TCPConnection*___ptr64,class_DLUT::DLNullType>,class_Nauru::NauruInternalMemoryObjectModel>,struct_LocalFunctorForProcessingMessageCount>","vftable"
"141207608","vftable","Nauru::Request::UDPRequestSystem","vftable"
"141207650","vftable","DLUTD::DLFunctorHandler<class_DLUT::DLFunctor<void,struct_DLUT::TypeList::DLTypeList<class_Nauru::Communication::UDPConnection*___ptr64,class_DLUT::DLNullType>,class_Nauru::NauruInternalMemoryObjectModel>,struct_LocalFunctorForProcessingMessageCount>","vftable"
"1412077f8","vftable","Nauru::Security::CWCObject","vftable"
"1412079e8","vftable","Nauru::Communication::Connection","vftable"
"141207b78","vftable","CSNW::CSSocketEventListener","vftable"
"141207b90","vftable","CSNW::CSSocketCryptoListener","vftable"
"141207bb8","vftable","Nauru::Communication::UDPConnection","vftable"
"141207c28","vftable","Nauru::Communication::UDPConnection","vftable"
"141207c40","vftable","Nauru::Communication::UDPConnection","vftable"
"141207cc8","vftable","Nauru::Request::UDPRequestConnection","vftable"
"141207d48","vftable","Nauru::Request::UDPRequestConnection","vftable"
"141207d60","vftable","Nauru::Request::UDPRequestConnection","vftable"
"141208158","vftable","Nauru::Communication::TCPConnectionManager","vftable"
"141208588","vftable","Nauru::Communication::MessageQueue","vftable"
"141209260","vftable","Nauru::Communication::Win32TCPConnectionManager","vftable"
"141209a58","vftable","Nauru::Request::TCPRequestConnection","vftable"
"141209b28","vftable","CSNW::CSProtocolInfo","vftable"
"141209b50","vftable","CSNWD::UDPSocketFactory","vftable"
"14120a9f8","vftable","Nauru::Communication::TCPMessageConnection","vftable"
"14120aad8","vftable","Nauru::Communication::TCPSocketWrapper","vftable"
"14120ab88","vftable","Nauru::Communication::Win32TCPSocketWrapper","vftable"
"14120dfe8","vftable","CSNWD::UDPSocketBase","vftable"
"14120e068","vftable","CSNWD::Win32UDPSocket","vftable"
"14120ee38","vftable","CSNW::CSSocket","vftable"
"14120ef68","vftable","CSNWD::FSDPSocket","vftable"
"1412104c8","vftable","CSNWD::FSDPInputStream","vftable"
"141210548","vftable","CSNWD::FSDPInputStream","vftable"
"1412108e8","vftable","CSNWD::FSDPOutputStream","vftable"
"141210950","vftable","CSNWD::FSDPOutputStream","vftable"
"141212e08","vftable","Nauru::Client::AsyncResultEntityBase","vftable"
"141213370","vftable","Nauru::Client::AsyncResultManagerBase","vftable"
"141213380","vftable","Nauru::Client::KeyValueStore::AsyncProcessRequest","vftable"
"141213398","vftable","Nauru::Client::KeyValueStore::AsyncStoreRequest","vftable"
"1412133b0","vftable","Nauru::Client::KeyValueStore::AsyncLoadRequest","vftable"
"1412133c8","vftable","Nauru::Client::KeyValueStore","vftable"
"1412133d8","vftable","Nauru::Client::KeyValueStore","vftable"
"141213a00","vftable","Nauru::Client::ICacheStorage","vftable"
"141213a28","vftable","Nauru::Client::RamCacheStorage","vftable"
"141213ce8","vftable","Nauru::Client::DiskCacheStorage","vftable"
"141214b98","vftable","hkTraceStream","vftable"
"1412156a8","vftable","hkLocalFrameGroup","vftable"
"1412156d8","vftable","hkSimpleLocalFrame","vftable"
"141215ba8","vftable","hkWin32FileSystem","vftable"
"141215c00","vftable","hkDummySingleton","vftable"
"141215c48","vftable","hkCpuThreadPool","vftable"
"1412166b0","vftable","hkStringObject","vftable"
"141218968","vftable","hkMonitorStreamColorTable","vftable"
"1412197a8","vftable","`anonymous_namespace'::Win32Impl","vftable"
"1412197d8","vftable","hkDefaultError","vftable"
"1412198a8","vftable","hkSocket::ReaderAdapter","vftable"
"1412198f8","vftable","hkSocket::WriterAdapter","vftable"
"141219958","vftable","hkSocket","vftable"
"1412199d8","vftable","hkMemoryAllocator::ExtendedInterface","vftable"
"141219a38","vftable","hkFixedSizeAllocator","vftable"
"141219aa8","vftable","hkFreeListAllocator","vftable"
"141219b18","vftable","hkFreeListAllocator","vftable"
"141219b88","vftable","hkThreadMemory","vftable"
"141219bf8","vftable","hkFreeListMemorySystem","vftable"
"141219f88","vftable","hkLargeBlockAllocator::FixedMemoryBlockServer","vftable"
"141219ff8","vftable","hkLargeBlockAllocator","vftable"
"14121a068","vftable","hkLargeBlockAllocator","vftable"
"14121a0e8","vftable","hkTaskQueue::EmptyTask","vftable"
"14121a128","vftable","hkTaskQueue","vftable"
"14121a258","vftable","hkUuidPseudoRandomGenerator","vftable"
"14121ae58","vftable","hkStdioStreamReader","vftable"
"14121aec8","vftable","hkWin32StreamWriter","vftable"
"14121af28","vftable","hkBsdSocket","vftable"
"14121b038","vftable","hkSolverAllocator","vftable"
"14121b0a8","vftable","hkRecallAllocator","vftable"
"14121b7e8","vftable","hkgpAbstractMesh<struct_hkgpIndexedMeshDefinitions::Edge,struct_hkgpIndexedMeshDefinitions::Vertex,struct_hkgpIndexedMeshDefinitions::Triangle,struct_hkContainerHeapAllocator>","vftable"
"14121b818","vftable","hkGeometryProcessing::IFunction<class_hkVector4f,float>","vftable"
"14121b830","vftable","hkGeometryProcessing::ConstFunction<struct_hkGeometryProcessing::IFunction<class_hkVector4f,float>_>","vftable"
"14121b958","vftable","hkgpConvexHull","vftable"
"14121b980","vftable","hkgpAbstractMesh<struct_hkgpConvexHullImpl::Edge,struct_hkgpConvexHullImpl::Vertex,struct_hkgpConvexHullImpl::Triangle,struct_hkContainerHeapAllocator>","vftable"
"14121bf88","vftable","hkgpAbstractMesh<struct_hkgpMeshBase::Edge,struct_hkgpMeshBase::Vertex,struct_hkgpMeshBase::Triangle,struct_hkContainerHeapAllocator>","vftable"
"14121bfb8","vftable","hkgpMesh::IConvexOverlap::IConvexShape","vftable"
"14121bfe0","vftable","hkgpMesh::IConvexOverlap","vftable"
"14121c000","vftable","hkgpMesh::TriangleShape","vftable"
"14121c028","vftable","hkgpMesh::ExternShape","vftable"
"14121c050","vftable","hkgpMesh","vftable"
"14121c0e0","vftable","hkgpJobQueue::IJob","vftable"
"14121c0f8","vftable","hkgpAbstractMesh<struct_hkgpTriangulatorType<struct_hkContainerHeapAllocator,struct_hkgpTriangulatorBase::VertexBase,struct_hkgpTriangulatorBase::TriangleBase,struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkgpTriangulatorBase::SparseEdgeDataPolicy<struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkContainerHeapAllocator>,-1,4,15,0>::Edge,struct_hkgpTriangulatorType<struct_hkContainerHeapAllocator,struct_hkgpTriangulatorBase::VertexBase,struct_hkgpTriangulatorBase::TriangleBase,struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkgpTriangulatorBase::SparseEdgeDataPolicy<struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkContainerHeapAllocator>,-1,4,15,0>::Vertex,struct_hkgpTriangulatorType<struct_hkContainerHeapAllocator,struct_hkgpTriangulatorBase::VertexBase,struct_hkgpTriangulatorBase::TriangleBase,struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkgpTriangulatorBase::SparseEdgeDataPolicy<struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkContainerHeapAllocator>,-1,4,15,0>::Triangle,struct_hkContainerHeapAllocator>","vftable"
"14121c128","vftable","hkgpTriangulatorType<struct_hkContainerHeapAllocator,struct_hkgpTriangulatorBase::VertexBase,struct_hkgpTriangulatorBase::TriangleBase,struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkgpTriangulatorBase::SparseEdgeDataPolicy<struct_hkgpTriangulatorBase::DefaultEdgeData<struct_hkContainerHeapAllocator>,struct_hkContainerHeapAllocator>,-1,4,15,0>","vftable"
"14121c150","vftable","IConvexOverlapImpl::ShapeInterface","vftable"
"14121c168","vftable","IConvexOverlapImpl","vftable"
"14121c410","vftable","hkgpJobQueue::Box<struct_hkgpMeshInternals::ConcaveEdgeJob::Handle>","vftable"
"14121c558","vftable","hkgpIndexedMesh::IVertexRemoval","vftable"
"14121c570","vftable","hkgpIndexedMesh","vftable"
"14121c5a0","vftable","hkgpIndexedMeshInternals::DefaultEdgeCollapseInterface","vftable"
"14121c948","vftable","hkgpIndexedMesh::EdgeBarrier","vftable"
"14121c960","vftable","hkgpCgoInternal::ICollapse","vftable"
"14121ca80","vftable","hkgpJobQueue::Box<struct_hkgpCgoInternal::UpdateJob>","vftable"
"14121d490","vftable","hkResourceMap","vftable"
"14121d4a8","vftable","hkMemoryResourceHandle","vftable"
"14121d528","vftable","hkMemoryResourceContainer","vftable"
"14121d5b8","vftable","hkContainerResourceMap","vftable"
"14121d780","vftable","hkxAttributeHolder","vftable"
"14121d7a8","vftable","hkxMesh::UserChannelInfo","vftable"
"14121dbd0","vftable","hkxScene","vftable"
"14121de78","vftable","hkxAnimatedFloat","vftable"
"14121dee0","vftable","hkxAnimatedMatrix","vftable"
"14121df70","vftable","hkxAnimatedQuaternion","vftable"
"14121dfd0","vftable","hkxAnimatedVector","vftable"
"14121e0b8","vftable","hkxBlob","vftable"
"14121e158","vftable","hkxBlobMeshShape","vftable"
"14121e328","vftable","hkxCamera","vftable"
"14121e3a8","vftable","hkxEdgeSelectionChannel","vftable"
"14121e4a8","vftable","hkxSparselyAnimatedInt","vftable"
"14121e4d0","vftable","hkxEnum","vftable"
"14121e4f8","vftable","hkxSparselyAnimatedEnum","vftable"
"14121e798","vftable","hkxIndexBuffer","vftable"
"14121e8b8","vftable","hkxLight","vftable"
"14121f228","vftable","hkxMaterial","vftable"
"14121f4a8","vftable","hkxMaterialEffect","vftable"
"14121f618","vftable","hkxMaterialShader","vftable"
"14121f890","vftable","hkxMeshSection","vftable"
"14121fac8","vftable","hkxNode","vftable"
"14121fba8","vftable","hkxNodeSelectionSet","vftable"
"14121fce0","vftable","hkxSkinBinding","vftable"
"14121fd88","vftable","hkxSparselyAnimatedBool","vftable"
"14121fed0","vftable","hkxSparselyAnimatedString","vftable"
"141220080","vftable","hkxSpline","vftable"
"1412201a8","vftable","hkxTextureFile","vftable"
"1412202a8","vftable","hkxTextureInplace","vftable"
"141220340","vftable","hkxTriangleSelectionChannel","vftable"
"141220488","vftable","hkxVertexAnimation","vftable"
"141220908","vftable","hkxVertexFloatDataChannel","vftable"
"1412209a8","vftable","hkxVertexIntDataChannel","vftable"
"141220a48","vftable","hkxVertexSelectionChannel","vftable"
"141220af0","vftable","hkxVertexVectorDataChannel","vftable"
"1412211f8","vftable","hkxMesh","vftable"
